field,pair_type,score,a_bin,a_name,a_ea,a_dist,a_arrows,a_mask4,a_toks,b_bin,b_name,b_ea,b_dist,b_arrows,b_mask4,b_toks
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c460,0x1c460,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c774,0x1c774,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c888,0x1c888,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001c97c,0x1c97c,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001ca70,0x1ca70,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cb64,0x1cb64,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cd38,0x1cd38,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001cf74,0x1cf74,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001d1b0,0x1d1b0,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e7bc,0x1e7bc,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_0001e88c,0x1e88c,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023180,0x23180,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023210,0x23210,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00023364,0x23364,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_0003f1dc,0x3f1dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_000232e8,0x232e8,,0,0,0,GAME.BIN,FUN_00043748,0x43748,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00023488,0x23488,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002380c,0x2380c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00027788,0x27788,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002b608,0x2b608,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002c964,0x2c964,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_0002da08,0x2da08,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_000402e0,0x402e0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_00046a34,0x46a34,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023364,0x23364,,0,0,0,GAME.BIN,FUN_000475dc,0x475dc,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_00023698,0x23698,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_00028c60,0x28c60,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_00028d10,0x28d10,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_0002e8f4,0x2e8f4,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_0002f200,0x2f200,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_0003339c,0x3339c,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_00035cc0,0x35cc0,,0,0,0
+0x10,assign_nonzero_vs_zero,-6,GAME.BIN,FUN_00023488,0x23488,,0,0,0,GAME.BIN,FUN_00036c34,0x36c34,,0,0,0
