value,table,record_idx,field_pos
115,BUDDIES.BIN,52,68
115,BUDDIES.BIN,53,68
115,PERCEPT.BIN,576,12
115,STATICS.BIN,0,12
115,STATICS.BIN,0,530
115,STATICS.BIN,0,660
115,STATICS.BIN,0,786
115,STATICS.BIN,0,850
115,STATICS.BIN,1,3584
115,STATICS.BIN,1,4164
115,WEAPONS.BIN,1,52
115,WEAPONS.BIN,50,52
116,ACTION.BIN,218,20
116,ACTION.BIN,309,20
116,ATTITUDE.BIN,170,2
116,PERCEPT.BIN,576,24
116,STATICS.BIN,1,3006
116,WEAPONS.BIN,2,48
116,WEAPONS.BIN,51,48
116,WEAPONS.BIN,58,48
116,WEAPONS.BIN,62,48
116,WEAPONS.BIN,63,48
116,WEAPONS.BIN,67,48
116,WEAPONS.BIN,68,48
116,WEAPONS.BIN,71,48
116,WEAPONS.BIN,72,48
116,WEAPONS.BIN,75,48
116,WEAPONS.BIN,76,48
117,ACTION.BIN,16,8
117,ACTION.BIN,60,0
117,ACTION.BIN,60,16
117,ACTION.BIN,76,16
117,ACTION.BIN,82,24
117,ACTION.BIN,108,12
117,ACTION.BIN,219,16
117,ACTION.BIN,310,16
117,ATTITUDE.BIN,170,14
117,BUDDIES.BIN,12,44
117,BUDDIES.BIN,12,52
117,BUDDIES.BIN,12,68
117,PERCEPT.BIN,480,0
117,PERCEPT.BIN,505,0
117,PERCEPT.BIN,505,8
117,WEAPONS.BIN,2,52
117,WEAPONS.BIN,51,52
117,WEAPONS.BIN,58,52
117,WEAPONS.BIN,62,52
117,WEAPONS.BIN,63,52
117,WEAPONS.BIN,67,52
117,WEAPONS.BIN,68,52
117,WEAPONS.BIN,71,52
117,WEAPONS.BIN,72,52
117,WEAPONS.BIN,75,52
117,WEAPONS.BIN,76,52
118,ACTION.BIN,220,12
118,ACTION.BIN,315,20
118,ATTITUDE.BIN,170,26
118,STATICS.BIN,1,2144
118,WEAPONS.BIN,3,48
118,WEAPONS.BIN,64,48
118,WEAPONS.BIN,65,48
118,WEAPONS.BIN,73,48
119,ACTION.BIN,3,24
119,ACTION.BIN,221,8
119,ACTION.BIN,672,8
119,ATTITUDE.BIN,170,38
119,PERCEPT.BIN,190,10
119,STATICS.BIN,1,2434
119,WEAPONS.BIN,3,52
119,WEAPONS.BIN,39,36
119,WEAPONS.BIN,64,52
119,WEAPONS.BIN,65,52
119,WEAPONS.BIN,73,52
120,ACTION.BIN,222,4
120,ATTITUDE.BIN,0,16
120,ATTITUDE.BIN,12,20
120,ATTITUDE.BIN,14,22
120,ATTITUDE.BIN,22,14
120,ATTITUDE.BIN,24,40
120,ATTITUDE.BIN,32,0
120,ATTITUDE.BIN,42,2
120,ATTITUDE.BIN,42,26
120,ATTITUDE.BIN,48,16
120,ATTITUDE.BIN,58,42
120,ATTITUDE.BIN,70,38
120,ATTITUDE.BIN,72,0
120,ATTITUDE.BIN,76,20
120,ATTITUDE.BIN,78,6
120,ATTITUDE.BIN,78,30
120,ATTITUDE.BIN,80,16
120,ATTITUDE.BIN,88,16
120,ATTITUDE.BIN,92,44
120,BUDDIES.BIN,0,4
120,BUDDIES.BIN,33,4
120,BUDDIES.BIN,41,4
120,BUDDIES.BIN,46,4
120,BUDDIES.BIN,47,4
120,BUDDIES.BIN,48,4
120,PERCEPT.BIN,236,0
120,PERCEPT.BIN,578,6
120,PROJECTILES.BIN,13,20
120,PROJECTILES.BIN,39,24
120,PROJECTILES.BIN,69,12
120,PROJECTILES.BIN,70,80
120,VEHICLES.BIN,0,172
120,VEHICLES.BIN,3,172
120,VEHICLES.BIN,11,172
120,VEHICLES.BIN,17,172
120,VEHICLES.BIN,18,172
120,VEHICLES.BIN,30,56
120,VEHICLES.BIN,31,56
120,VEHICLES.BIN,37,56
120,VEHICLES.BIN,38,56
120,VEHICLES.BIN,46,172
120,VEHICLES.BIN,48,172
120,VEHICLES.BIN,49,172
120,VEHICLES.BIN,50,172
120,VEHICLES.BIN,51,172
120,VEHICLES.BIN,52,172
120,VEHICLES.BIN,53,172
120,VEHICLES.BIN,54,172
120,WEAPONS.BIN,8,4
120,WEAPONS.BIN,22,4
120,WEAPONS.BIN,51,4
120,WEAPONS.BIN,54,4
120,WEAPONS.BIN,59,4
120,WEAPONS.BIN,63,4
120,WEAPONS.BIN,68,4
120,WEAPONS.BIN,72,4
120,WEAPONS.BIN,79,4
120,WEAPONS.BIN,80,4
121,ACTION.BIN,223,0
121,ACTION.BIN,674,24
121,BUDDIES.BIN,18,44
121,PERCEPT.BIN,12,22
121,PERCEPT.BIN,96,22
121,PERCEPT.BIN,134,20
121,PERCEPT.BIN,204,14
121,PERCEPT.BIN,270,16
121,PERCEPT.BIN,354,18
121,PERCEPT.BIN,578,18
121,PROJECTILES.BIN,23,88
121,PROJECTILES.BIN,27,72
121,PROJECTILES.BIN,59,52
121,STATICS.BIN,1,2938
122,ACTION.BIN,223,24
122,PERCEPT.BIN,578,30
122,STATICS.BIN,1,2208
122,WEAPONS.BIN,4,48
122,WEAPONS.BIN,38,48
122,WEAPONS.BIN,53,48
123,ACTION.BIN,224,20
123,PERCEPT.BIN,386,30
123,PROJECTILES.BIN,23,68
123,PROJECTILES.BIN,27,52
123,WEAPONS.BIN,4,52
123,WEAPONS.BIN,38,52
123,WEAPONS.BIN,53,52
124,ACTION.BIN,38,24
124,ACTION.BIN,225,16
124,ATTITUDE.BIN,172,4
124,PERCEPT.BIN,298,14
124,PROJECTILES.BIN,34,44
124,WEAPONS.BIN,5,48
124,WEAPONS.BIN,54,48
125,ACTION.BIN,226,12
125,ATTITUDE.BIN,172,16
125,BUDDIES.BIN,2,4
125,BUDDIES.BIN,43,4
125,PERCEPT.BIN,580,0
125,STATICS.BIN,0,1708
125,VEHICLES.BIN,14,172
125,VEHICLES.BIN,16,56
125,WEAPONS.BIN,5,52
125,WEAPONS.BIN,54,52
126,ACTION.BIN,227,8
126,ATTITUDE.BIN,172,28
126,PERCEPT.BIN,580,12
126,STATICS.BIN,1,2272
126,WEAPONS.BIN,1,72
126,WEAPONS.BIN,50,72
126,WEAPONS.BIN,86,72
127,ACTION.BIN,228,4
127,ATTITUDE.BIN,172,40
127,PERCEPT.BIN,24,24
127,PERCEPT.BIN,580,24
127,WEAPONS.BIN,2,36
127,WEAPONS.BIN,4,88
127,WEAPONS.BIN,5,36
127,WEAPONS.BIN,9,36
127,WEAPONS.BIN,10,36
127,WEAPONS.BIN,29,36
127,WEAPONS.BIN,34,36
127,WEAPONS.BIN,37,36
127,WEAPONS.BIN,44,36
127,WEAPONS.BIN,46,36
127,WEAPONS.BIN,47,36
127,WEAPONS.BIN,51,36
127,WEAPONS.BIN,53,88
127,WEAPONS.BIN,54,36
127,WEAPONS.BIN,66,36
127,WEAPONS.BIN,69,88
127,WEAPONS.BIN,75,36
127,WEAPONS.BIN,76,36
127,WEAPONS.BIN,82,36
128,ACTION.BIN,229,0
128,BUDDIES.BIN,5,44
128,BUDDIES.BIN,5,52
128,BUDDIES.BIN,5,68
128,BUDDIES.BIN,18,52
128,BUDDIES.BIN,18,68
128,BUDDIES.BIN,33,68
128,BUDDIES.BIN,39,44
128,BUDDIES.BIN,39,52
128,BUDDIES.BIN,39,68
128,PROJECTILES.BIN,0,40
128,PROJECTILES.BIN,1,36
128,PROJECTILES.BIN,14,92
128,PROJECTILES.BIN,15,88
128,PROJECTILES.BIN,54,40
128,VEHICLES.BIN,77,88
128,VEHICLES.BIN,78,88
128,WEAPONS.BIN,5,56
128,WEAPONS.BIN,6,48
128,WEAPONS.BIN,21,56
128,WEAPONS.BIN,54,56
128,WEAPONS.BIN,70,56
129,ACTION.BIN,229,24
129,PERCEPT.BIN,394,30
129,STATICS.BIN,0,40
129,STATICS.BIN,1,1616
129,STATICS.BIN,1,1872
129,STATICS.BIN,1,2064
129,STATICS.BIN,1,2128
129,STATICS.BIN,1,2192
129,STATICS.BIN,1,2256
129,STATICS.BIN,1,2320
129,STATICS.BIN,1,2384
129,STATICS.BIN,1,2448
129,WEAPONS.BIN,6,52
130,ACTION.BIN,8,8
130,ACTION.BIN,22,8
130,ACTION.BIN,80,4
130,ACTION.BIN,107,24
130,ACTION.BIN,230,20
130,BUDDIES.BIN,40,4
130,STATICS.BIN,1,2336
130,VEHICLES.BIN,0,68
130,VEHICLES.BIN,3,68
130,VEHICLES.BIN,6,68
130,VEHICLES.BIN,11,68
130,VEHICLES.BIN,46,68
130,VEHICLES.BIN,47,68
130,VEHICLES.BIN,49,68
130,VEHICLES.BIN,50,68
130,WEAPONS.BIN,7,48
130,WEAPONS.BIN,30,48
130,WEAPONS.BIN,49,48
130,WEAPONS.BIN,55,48
131,ACTION.BIN,87,12
131,ACTION.BIN,231,16
131,PERCEPT.BIN,582,6
131,WEAPONS.BIN,7,52
131,WEAPONS.BIN,30,52
131,WEAPONS.BIN,49,52
131,WEAPONS.BIN,55,52
132,ACTION.BIN,232,12
132,ATTITUDE.BIN,174,6
132,PERCEPT.BIN,582,18
132,WEAPONS.BIN,8,20
132,WEAPONS.BIN,8,48
132,WEAPONS.BIN,60,48
132,WEAPONS.BIN,87,20
133,ACTION.BIN,233,8
133,ATTITUDE.BIN,174,18
133,PERCEPT.BIN,582,30
133,WEAPONS.BIN,8,52
133,WEAPONS.BIN,60,52
134,ACTION.BIN,234,4
134,ATTITUDE.BIN,174,30
134,STATICS.BIN,1,2400
135,ACTION.BIN,15,4
135,ACTION.BIN,235,0
135,ATTITUDE.BIN,174,42
135,BUDDIES.BIN,7,4
135,VEHICLES.BIN,8,140
135,VEHICLES.BIN,9,140
135,VEHICLES.BIN,10,140
135,VEHICLES.BIN,74,140
135,VEHICLES.BIN,75,140
135,VEHICLES.BIN,76,140
135,VEHICLES.BIN,77,140
135,VEHICLES.BIN,78,140
136,ACTION.BIN,48,12
136,ACTION.BIN,59,8
136,ACTION.BIN,61,0
136,ACTION.BIN,235,24
136,BUDDIES.BIN,47,48
136,BUDDIES.BIN,47,56
136,BUDDIES.BIN,47,72
136,PERCEPT.BIN,584,0
136,PROJECTILES.BIN,18,104
136,PROJECTILES.BIN,41,12
137,ACTION.BIN,26,16
137,ACTION.BIN,236,20
137,PERCEPT.BIN,584,12
138,ACTION.BIN,237,16
138,PERCEPT.BIN,584,24
138,STATICS.BIN,1,2464
138,WEAPONS.BIN,9,48
138,WEAPONS.BIN,47,48
138,WEAPONS.BIN,80,48
139,ACTION.BIN,3,4
139,ACTION.BIN,238,12
139,ATTITUDE.BIN,12,28
139,WEAPONS.BIN,9,52
139,WEAPONS.BIN,47,52
139,WEAPONS.BIN,80,52
140,ACTION.BIN,26,4
140,ACTION.BIN,99,0
140,ACTION.BIN,239,8
140,ATTITUDE.BIN,176,8
140,BUDDIES.BIN,2,68
140,BUDDIES.BIN,37,68
140,BUDDIES.BIN,43,68
140,PROJECTILES.BIN,5,68
140,PROJECTILES.BIN,60,64
140,STATICS.BIN,0,492
140,VEHICLES.BIN,0,56
140,VEHICLES.BIN,3,56
140,VEHICLES.BIN,11,56
140,VEHICLES.BIN,17,56
140,VEHICLES.BIN,46,56
140,VEHICLES.BIN,48,56
140,VEHICLES.BIN,49,56
140,VEHICLES.BIN,50,56
140,VEHICLES.BIN,51,56
140,VEHICLES.BIN,52,56
140,WEAPONS.BIN,10,48
140,WEAPONS.BIN,46,48
140,WEAPONS.BIN,66,48
141,ACTION.BIN,33,8
141,ACTION.BIN,48,24
141,ACTION.BIN,240,4
141,ATTITUDE.BIN,176,20
141,PERCEPT.BIN,478,14
141,WEAPONS.BIN,10,52
141,WEAPONS.BIN,46,52
141,WEAPONS.BIN,66,52
142,ACTION.BIN,241,0
142,ACTION.BIN,320,8
142,ACTION.BIN,322,0
142,ATTITUDE.BIN,176,32
142,PERCEPT.BIN,194,14
142,PERCEPT.BIN,586,6
142,STATICS.BIN,1,2528
142,STATICS.BIN,1,2592
144,ACTION.BIN,5,8
144,ACTION.BIN,90,4
144,ACTION.BIN,242,20
144,PERCEPT.BIN,74,12
144,PERCEPT.BIN,80,4
144,PERCEPT.BIN,82,28
144,PERCEPT.BIN,96,30
144,PERCEPT.BIN,134,28
144,PERCEPT.BIN,136,2
144,PERCEPT.BIN,140,14
144,PERCEPT.BIN,140,22
144,PERCEPT.BIN,212,14
144,PERCEPT.BIN,216,26
144,PERCEPT.BIN,238,28
144,PERCEPT.BIN,276,6
144,PERCEPT.BIN,276,14
144,PERCEPT.BIN,280,14
144,PERCEPT.BIN,280,22
144,PERCEPT.BIN,344,26
144,PERCEPT.BIN,534,4
144,PERCEPT.BIN,534,12
144,PERCEPT.BIN,586,30
144,WEAPONS.BIN,11,48
145,ACTION.BIN,4,20
145,ACTION.BIN,14,20
145,ACTION.BIN,19,8
145,ACTION.BIN,20,4
145,ACTION.BIN,37,24
145,ACTION.BIN,61,24
145,ACTION.BIN,63,8
145,ACTION.BIN,65,4
145,ACTION.BIN,66,4
145,ACTION.BIN,70,4
145,ACTION.BIN,91,12
145,ACTION.BIN,98,12
145,ACTION.BIN,113,12
145,ACTION.BIN,114,24
145,ACTION.BIN,118,0
145,ACTION.BIN,243,16
145,STATICS.BIN,1,2656
145,VEHICLES.BIN,18,72
145,VEHICLES.BIN,53,72
145,VEHICLES.BIN,54,72
145,WEAPONS.BIN,11,52
146,ACTION.BIN,118,24
146,ACTION.BIN,244,12
146,WEAPONS.BIN,12,48
149,ACTION.BIN,21,0
149,ACTION.BIN,247,0
149,ATTITUDE.BIN,178,22
149,PERCEPT.BIN,490,26
149,PERCEPT.BIN,588,24
149,WEAPONS.BIN,13,52
149,WEAPONS.BIN,15,52
149,WEAPONS.BIN,52,52
149,WEAPONS.BIN,58,36
149,WEAPONS.BIN,59,36
149,WEAPONS.BIN,62,36
149,WEAPONS.BIN,63,36
149,WEAPONS.BIN,67,36
149,WEAPONS.BIN,68,36
150,ACTION.BIN,247,24
150,ATTITUDE.BIN,40,32
150,ATTITUDE.BIN,104,0
150,ATTITUDE.BIN,178,34
150,BUDDIES.BIN,10,4
150,BUDDIES.BIN,20,4
150,BUDDIES.BIN,22,4
150,BUDDIES.BIN,37,4
150,BUDDIES.BIN,53,4
150,BUDDIES.BIN,55,4
150,BUDDIES.BIN,58,4
150,PERCEPT.BIN,2,14
150,PROJECTILES.BIN,18,92
150,PROJECTILES.BIN,27,96
150,PROJECTILES.BIN,41,0
150,STATICS.BIN,0,2092
150,STATICS.BIN,0,2348
150,STATICS.BIN,0,3308
150,STATICS.BIN,0,3692
150,STATICS.BIN,0,4012
150,STATICS.BIN,0,4460
150,STATICS.BIN,0,4844
150,STATICS.BIN,0,5612
150,STATICS.BIN,0,5996
150,STATICS.BIN,0,6316
150,STATICS.BIN,0,6700
150,STATICS.BIN,1,84
150,STATICS.BIN,1,1812
150,STATICS.BIN,1,3156
150,STATICS.BIN,1,3220
150,STATICS.BIN,1,3284
150,STATICS.BIN,1,3348
150,STATICS.BIN,1,3988
150,STATICS.BIN,1,4052
150,STATICS.BIN,1,4116
150,STATICS.BIN,1,4180
150,STATICS.BIN,1,4244
150,VEHICLES.BIN,6,172
150,VEHICLES.BIN,8,56
150,VEHICLES.BIN,30,172
150,VEHICLES.BIN,31,172
150,VEHICLES.BIN,33,172
150,VEHICLES.BIN,34,172
150,VEHICLES.BIN,35,172
150,VEHICLES.BIN,36,172
150,VEHICLES.BIN,37,172
150,VEHICLES.BIN,38,172
150,VEHICLES.BIN,39,172
150,VEHICLES.BIN,40,172
150,VEHICLES.BIN,41,172
150,VEHICLES.BIN,42,172
150,VEHICLES.BIN,44,172
150,VEHICLES.BIN,45,172
150,VEHICLES.BIN,47,172
150,VEHICLES.BIN,76,56
150,VEHICLES.BIN,79,172
150,VEHICLES.BIN,80,68
150,WEAPONS.BIN,60,4
151,ACTION.BIN,21,20
151,ACTION.BIN,248,20
151,ATTITUDE.BIN,104,8
151,PERCEPT.BIN,2,22
151,PERCEPT.BIN,126,2
151,PERCEPT.BIN,508,28
151,STATICS.BIN,1,2784
152,ACTION.BIN,21,8
152,ACTION.BIN,249,16
153,ACTION.BIN,2,0
153,ACTION.BIN,14,8
153,ACTION.BIN,21,12
153,ACTION.BIN,250,12
153,BUDDIES.BIN,14,44
153,BUDDIES.BIN,14,52
153,BUDDIES.BIN,14,68
153,BUDDIES.BIN,15,44
153,BUDDIES.BIN,15,52
153,BUDDIES.BIN,15,68
153,BUDDIES.BIN,17,44
153,BUDDIES.BIN,17,52
153,BUDDIES.BIN,17,68
153,BUDDIES.BIN,20,44
153,BUDDIES.BIN,20,52
153,BUDDIES.BIN,20,68
153,BUDDIES.BIN,23,44
153,BUDDIES.BIN,23,52
153,BUDDIES.BIN,23,68
153,PERCEPT.BIN,590,6
153,WEAPONS.BIN,17,88
154,ACTION.BIN,9,4
154,ACTION.BIN,18,20
154,ACTION.BIN,25,12
154,ACTION.BIN,38,8
154,ACTION.BIN,251,8
154,PERCEPT.BIN,126,10
154,PERCEPT.BIN,590,18
154,STATICS.BIN,1,2848
155,ACTION.BIN,39,24
155,ACTION.BIN,86,20
155,ACTION.BIN,252,4
155,ATTITUDE.BIN,180,0
155,PERCEPT.BIN,590,30
156,ACTION.BIN,23,12
156,ACTION.BIN,52,12
156,ACTION.BIN,56,4
156,ACTION.BIN,62,0
156,ACTION.BIN,70,20
156,ACTION.BIN,253,0
156,ACTION.BIN,614,24
156,ATTITUDE.BIN,180,12
157,ACTION.BIN,253,24
157,ACTION.BIN,346,0
157,ACTION.BIN,606,8
157,ATTITUDE.BIN,180,24
157,PERCEPT.BIN,512,24
158,ACTION.BIN,47,8
158,ACTION.BIN,254,20
158,ATTITUDE.BIN,180,36
158,PERCEPT.BIN,132,16
158,PERCEPT.BIN,190,6
158,PERCEPT.BIN,592,0
158,STATICS.BIN,1,2912
159,ACTION.BIN,255,16
159,PERCEPT.BIN,592,12
160,ACTION.BIN,256,12
160,ACTION.BIN,604,16
160,BUDDIES.BIN,29,4
160,BUDDIES.BIN,36,4
160,PERCEPT.BIN,592,24
160,VEHICLES.BIN,32,56
160,VEHICLES.BIN,33,56
160,VEHICLES.BIN,74,56
160,WEAPONS.BIN,3,4
160,WEAPONS.BIN,14,4
160,WEAPONS.BIN,19,4
160,WEAPONS.BIN,64,4
160,WEAPONS.BIN,65,4
160,WEAPONS.BIN,73,4
160,WEAPONS.BIN,77,4
161,ACTION.BIN,257,8
162,ACTION.BIN,23,8
162,ACTION.BIN,49,12
162,ACTION.BIN,56,20
162,ACTION.BIN,258,4
162,STATICS.BIN,1,2976
163,ACTION.BIN,259,0
163,ATTITUDE.BIN,182,2
163,PERCEPT.BIN,146,22
163,VEHICLES.BIN,9,104
163,VEHICLES.BIN,75,104
163,VEHICLES.BIN,77,104
164,ACTION.BIN,259,24
164,ATTITUDE.BIN,182,14
164,PERCEPT.BIN,594,6
164,STATICS.BIN,1,3040
165,ACTION.BIN,69,24
165,ACTION.BIN,78,16
165,ACTION.BIN,260,20
165,ATTITUDE.BIN,182,26
165,PERCEPT.BIN,256,28
165,PERCEPT.BIN,264,12
165,PERCEPT.BIN,594,18
165,VEHICLES.BIN,2,52
165,WEAPONS.BIN,20,40
165,WEAPONS.BIN,79,40
166,ACTION.BIN,19,4
166,ACTION.BIN,261,16
166,ACTION.BIN,271,4
166,ATTITUDE.BIN,182,38
166,PERCEPT.BIN,594,30
167,ACTION.BIN,262,12
167,ACTION.BIN,266,24
167,PERCEPT.BIN,496,20
167,STATICS.BIN,1,3104
167,STATICS.BIN,1,3168
168,ACTION.BIN,263,8
168,ACTION.BIN,267,20
168,PERCEPT.BIN,342,12
168,PERCEPT.BIN,386,10
168,VEHICLES.BIN,9,136
168,VEHICLES.BIN,74,136
168,VEHICLES.BIN,75,136
169,ACTION.BIN,30,24
169,ACTION.BIN,81,24
169,ACTION.BIN,264,4
169,ACTION.BIN,268,16
169,PERCEPT.BIN,22,4
169,PERCEPT.BIN,56,6
169,PERCEPT.BIN,60,10
169,PERCEPT.BIN,204,22
169,PERCEPT.BIN,302,24
169,PERCEPT.BIN,314,8
169,PERCEPT.BIN,314,16
169,PERCEPT.BIN,316,6
169,PERCEPT.BIN,342,20
169,PERCEPT.BIN,436,24
169,PERCEPT.BIN,596,0
170,ACTION.BIN,16,12
170,ACTION.BIN,265,0
170,ACTION.BIN,269,12
170,PERCEPT.BIN,596,12
170,PROJECTILES.BIN,4,44
170,PROJECTILES.BIN,4,52
170,PROJECTILES.BIN,7,60
170,PROJECTILES.BIN,43,4
170,PROJECTILES.BIN,44,0
170,PROJECTILES.BIN,45,104
170,STATICS.BIN,1,3232
170,WEAPONS.BIN,15,88
170,WEAPONS.BIN,26,36
170,WEAPONS.BIN,52,88
174,ACTION.BIN,268,12
174,ACTION.BIN,273,20
174,PERCEPT.BIN,256,8
177,ACTION.BIN,271,0
177,PERCEPT.BIN,598,30
177,PROJECTILES.BIN,2,56
177,PROJECTILES.BIN,3,52
177,PROJECTILES.BIN,62,32
178,ACTION.BIN,271,24
178,PROJECTILES.BIN,8,28
179,ACTION.BIN,47,0
179,ACTION.BIN,272,20
179,ATTITUDE.BIN,34,10
179,PROJECTILES.BIN,8,32
179,STATICS.BIN,1,3424
