symbol,canonical_address_hex,observations,distinct_addresses,map_files,address_histogram
_spu_Fw,0x8001385C,2,3,3,0x8001385C(2);0x800190DC(2);0x8001D5EC(2)
_spu_Fw1ts,0x80013B2C,2,3,3,0x80013B2C(2);0x80019390(2);0x8001D8A0(2)
_spu_IRQCallback,0x8001E4A0,2,7,7,0x8001E4A0(2);0x8001E8A8(2);0x80032DA0(2);0x80033448(2);0x8003E88C(2);0x8003ED28(2);0x80040748(2)
_spu_RQ,0x800232B0,2,7,7,0x800232B0(2);0x800235C0(2);0x80045DFC(2);0x80062460(2);0x800649E8(2);0x80099828(2);0x80099DE0(2)
_spu_RQmask,0x8001E028,2,7,7,0x8001E028(2);0x8001E424(2);0x80032928(2);0x80032FC4(2);0x8003E414(2);0x8003E8B0(2);0x800402D0(2)
_spu_RQvoice,0x8001E024,2,7,7,0x8001E024(2);0x8001E420(2);0x80032924(2);0x80032FC0(2);0x8003E410(2);0x8003E8AC(2);0x800402CC(2)
_spu_RXX,0x8001E464,2,7,7,0x8001E464(2);0x8001E86C(2);0x80032D64(2);0x8003340C(2);0x8003E850(2);0x8003ECEC(2);0x8004070C(2)
_spu_addrMode,0x8001E484,2,7,7,0x8001E484(2);0x8001E88C(2);0x80032D84(2);0x8003342C(2);0x8003E870(2);0x8003ED0C(2);0x8004072C(2)
_spu_env,0x8001E45C,2,7,7,0x8001E45C(2);0x8001E858(2);0x80032D5C(2);0x800333F8(2);0x8003E848(2);0x8003ECE4(2);0x80040704(2)
_spu_gcSPU,0x80019438,2,6,6,0x80019438(2);0x80019808(2);0x8001B75C(2);0x8001CA3C(2);0x8001D750(2);0x8001DD08(2)
_spu_getInTransfer,0x80018CD0,2,3,3,0x80018CD0(2);0x80019D70(2);0x800295B4(2)
_spu_inTransfer,0x8001E498,2,7,7,0x8001E498(2);0x8001E8A0(2);0x80032D98(2);0x80033440(2);0x8003E884(2);0x8003ED20(2);0x80040740(2)
_spu_init,0x80012D8C,2,7,7,0x80012D8C(2);0x80013000(2);0x800184A0(2);0x800188B8(2);0x8001C7C8(2);0x8001CDC8(2);0x80024A50(2)
_spu_isCalled,0x8001E460,2,7,7,0x8001E460(2);0x8001E85C(2);0x80032D60(2);0x800333FC(2);0x8003E84C(2);0x8003ECE8(2);0x80040708(2)
_spu_keystat,0x8001DFFC,2,7,7,0x8001DFFC(2);0x8001E3F8(2);0x800328FC(2);0x80032F98(2);0x8003E3E8(2);0x8003E884(2);0x800402A4(2)
_spu_memList,0x8001E4C8,2,7,7,0x8001E4C8(2);0x8001E8D4(2);0x80032DC8(2);0x80033474(2);0x8003E8B4(2);0x8003ED50(2);0x80040770(2)
_spu_mem_mode,0x8001E488,2,7,7,0x8001E488(2);0x8001E890(2);0x80032D88(2);0x80033430(2);0x8003E874(2);0x8003ED10(2);0x80040730(2)
_spu_mem_mode_plus,0x8001E48C,2,7,7,0x8001E48C(2);0x8001E894(2);0x80032D8C(2);0x80033434(2);0x8003E878(2);0x8003ED14(2);0x80040734(2)
_spu_mem_mode_unit,0x8001E490,2,7,7,0x8001E490(2);0x8001E898(2);0x80032D90(2);0x80033438(2);0x8003E87C(2);0x8003ED18(2);0x80040738(2)
_spu_mem_mode_unitM,0x8001E494,2,7,7,0x8001E494(2);0x8001E89C(2);0x80032D94(2);0x8003343C(2);0x8003E880(2);0x8003ED1C(2);0x8004073C(2)
_spu_note2pitch,0x8001798C,2,5,5,0x8001798C(2);0x8001BA2C(2);0x8001BD54(2);0x8001FD44(2);0x80020254(2)
_spu_pitch2note,0x80017AC8,2,5,5,0x80017AC8(2);0x8001BB1C(2);0x8001BE8C(2);0x8001FE34(2);0x8002038C(2)
_spu_r_,0x800132BC,2,4,4,0x800132BC(2);0x800189D0(2);0x8001CCF8(2);0x80024F80(2)
_spu_read,0x80013690,2,4,4,0x80013690(2);0x80018DA4(2);0x8001D0CC(2);0x80025354(2)
_spu_rev_attr,0x8001E010,2,7,7,0x8001E010(2);0x8001E40C(2);0x80032910(2);0x80032FAC(2);0x8003E3FC(2);0x8003E898(2);0x800402B8(2)
_spu_rev_flag,0x8001E004,2,7,7,0x8001E004(2);0x8001E400(2);0x80032904(2);0x80032FA0(2);0x8003E3F0(2);0x8003E88C(2);0x800402AC(2)
_spu_rev_offsetaddr,0x8001E00C,2,7,7,0x8001E00C(2);0x8001E408(2);0x8003290C(2);0x80032FA8(2);0x8003E3F8(2);0x8003E894(2);0x800402B4(2)
_spu_rev_param,0x8001E51C,2,7,7,0x8001E51C(2);0x8001E92C(2);0x80032E1C(2);0x800334CC(2);0x8003E908(2);0x8003EDA4(2);0x800407C4(2)
_spu_rev_reserve_wa,0x8001E008,2,7,7,0x8001E008(2);0x8001E404(2);0x80032908(2);0x80032FA4(2);0x8003E3F4(2);0x8003E890(2);0x800402B0(2)
_spu_rev_startaddr,0x8001E4CC,2,7,7,0x8001E4CC(2);0x8001E8DC(2);0x80032DCC(2);0x8003347C(2);0x8003E8B8(2);0x8003ED54(2);0x80040774(2)
_spu_rev_workareasize,0x8001E4F4,2,7,7,0x8001E4F4(2);0x8001E904(2);0x80032DF4(2);0x800334A4(2);0x8003E8E0(2);0x8003ED7C(2);0x8004079C(2)
_spu_setInTransfer,0x80018CA4,2,3,3,0x80018CA4(2);0x80019D44(2);0x80029588(2)
_spu_setReverbAttr,0x80018578,2,1,1,0x80018578(2)
_spu_t,0x80013378,2,7,7,0x80013378(2);0x800135CC(2);0x80018A8C(2);0x80018E5C(2);0x8001CDB4(2);0x8001D36C(2);0x8002503C(2)
_spu_transMode,0x8001E480,2,7,7,0x8001E480(2);0x8001E888(2);0x80032D80(2);0x80033428(2);0x8003E86C(2);0x8003ED08(2);0x80040728(2)
_spu_trans_mode,0x8001E000,2,7,7,0x8001E000(2);0x8001E3FC(2);0x80032900(2);0x80032F9C(2);0x8003E3EC(2);0x8003E888(2);0x800402A8(2)
_spu_transferCallback,0x8001E49C,2,7,7,0x8001E49C(2);0x8001E8A4(2);0x80032D9C(2);0x80033444(2);0x8003E888(2);0x8003ED24(2);0x80040744(2)
_spu_tsa,0x8001E47C,2,7,7,0x8001E47C(2);0x8001E884(2);0x80032D7C(2);0x80033424(2);0x8003E868(2);0x8003ED04(2);0x80040724(2)
_spu_voice_centerNote,0x8001E02C,2,7,7,0x8001E02C(2);0x8001E428(2);0x8003292C(2);0x80032FC8(2);0x8003E418(2);0x8003E8B4(2);0x800402D4(2)
_spu_write,0x80013608,2,4,4,0x80013608(2);0x80018D1C(2);0x8001D044(2);0x800252CC(2)
_spu_zerobuf,0x8001E05C,2,7,7,0x8001E05C(2);0x8001E458(2);0x8003295C(2);0x80032FF8(2);0x8003E448(2);0x8003E8E4(2);0x80040304(2)
_ss_score,0x8004790C,2,3,3,0x8004790C(2);0x80064048(2);0x800665C0(2)
_stacksize,0x8001E908,4,19,21,0x8001E908(4);0x801294F4(4);0x80014E3C(2);0x800152C4(2);0x8001540C(2);0x80015B28(2);0x80015E98(2);0x800162E4(2);0x80018F14(2);0x8001DFE8(2);0x8001E3E4(2);0x80020C70(2);0x800328E8(2);0x80032F84(2);0x8003EC44(2);0x8003F210(2);0x80040C2C(2);0x80129600(2);0x80129A7C(2)
_svm_auto_kof_mode,0x800460EC,2,3,3,0x800460EC(2);0x800627A0(2);0x80064D18(2)
_svm_brr_start_addr,0x80048230,2,2,2,0x80048230(2);0x80064980(2)
_svm_cur,0x80045F34,2,3,3,0x80045F34(2);0x800625E8(2);0x80064B58(2)
_svm_damper,0x80045DB8,2,3,3,0x80045DB8(2);0x800623F8(2);0x80064980(2)
_svm_envx_hist,0x80048270,2,3,3,0x80048270(2);0x800649C0(2);0x80066EF8(2)
_svm_envx_ptr,0x800460F0,2,3,3,0x800460F0(2);0x800627A4(2);0x80064D1C(2)
_svm_okof1,0x800482B0,2,3,3,0x800482B0(2);0x80064A04(2);0x80066F3C(2)
_svm_okof2,0x800482B4,2,3,3,0x800482B4(2);0x80064A06(2);0x80066F3E(2)
_svm_okon1,0x80045768,2,3,3,0x80045768(2);0x80061D50(2);0x800642A8(2)
_svm_okon2,0x8004576C,2,3,3,0x8004576C(2);0x80061D52(2);0x800642AA(2)
_svm_orev1,0x80045770,2,3,3,0x80045770(2);0x80061D54(2);0x800642AC(2)
_svm_orev2,0x80045774,2,3,3,0x80045774(2);0x80061D56(2);0x800642AE(2)
_svm_pg,0x80045F08,2,3,3,0x80045F08(2);0x80062520(2);0x80064AA8(2)
_svm_rattr,0x80045CF0,2,3,3,0x80045CF0(2);0x800622F0(2);0x80064878(2)
_svm_sreg,0x8003EC18,2,2,2,0x8003EC18(2);0x8003F064(2)
_svm_sreg_buf,0x80045F64,2,3,3,0x80045F64(2);0x80062618(2);0x80064B90(2)
_svm_sreg_dirty,0x80045D10,2,3,3,0x80045D10(2);0x80062318(2);0x800648A0(2)
_svm_stereo_mono,0x80045EF8,2,3,3,0x80045EF8(2);0x8006247C(2);0x80064A04(2)
_svm_tn,0x80045F18,2,3,3,0x80045F18(2);0x8006252C(2);0x80064AB4(2)
_svm_vab_count,0x800481E8,2,3,3,0x800481E8(2);0x80064930(2);0x80066EA8(2)
_svm_vab_pg,0x80045D34,2,3,3,0x80045D34(2);0x80062370(2);0x800648F8(2)
_svm_vab_start,0x800481EC,2,3,3,0x800481EC(2);0x80064938(2);0x80066EB0(2)
_svm_vab_tn,0x80045DBC,2,3,3,0x80045DBC(2);0x80062400(2);0x80064988(2)
_svm_vab_total,0x800481A8,2,3,3,0x800481A8(2);0x800648F0(2);0x80066E68(2)
_svm_vab_used,0x80045F54,2,3,3,0x80045F54(2);0x80062608(2);0x80064B78(2)
_svm_vab_vh,0x80045D78,2,3,3,0x80045D78(2);0x800623B8(2);0x80064940(2)
_svm_vg,0x80045F0C,2,3,3,0x80045F0C(2);0x80062524(2);0x80064AAC(2)
_svm_vh,0x80045F10,2,3,3,0x80045F10(2);0x80062528(2);0x80064AB0(2)
_svm_voice,0x80045810,2,3,3,0x80045810(2);0x80061E08(2);0x80064360(2)
_text_obj,0x80010000,16,2,12,0x80010000(16);0x80100000(8)
_text_objend,0x801294FC,4,11,12,0x801294FC(4);0x800152CC(2);0x80015414(2);0x80017D74(2);0x80018F24(2);0x8001EC7C(2);0x80020C98(2);0x80033808(2);0x80058EC0(2);0x80129608(2);0x80129A84(2)
_text_org,0x80010000,16,2,12,0x80010000(16);0x80100000(8)
_text_orgend,0x801294FC,4,11,12,0x801294FC(4);0x800152CC(2);0x80015414(2);0x80017D74(2);0x80018F24(2);0x8001EC7C(2);0x80020C98(2);0x80033808(2);0x80058EC0(2);0x80129608(2);0x80129A84(2)
_text_size,0x000294FC,4,11,12,0x000294FC(4);0x000052CC(2);0x00005414(2);0x00007D74(2);0x00008F24(2);0x0000EC7C(2);0x00010C98(2);0x00023808(2);0x00029608(2);0x00029A84(2);0x00048EC0(2)
all_voices,0x8001E978,2,4,4,0x8001E978(2);0x8001EC14(2);0x8003327C(2);0x800337B8(2)
allocCube,0x80065488,2,2,2,0x80065488(2);0x80067864(2)
alt_background,0x800114F4,2,1,1,0x800114F4(2)
ang,0x8001E998,4,1,2,0x8001E998(4)
appData,0x80016120,2,2,2,0x80016120(2);0x80016D68(2)
autoDemo,0x801013E8,2,1,1,0x801013E8(2)
back_b,0x80066874,2,2,2,0x80066874(2);0x80068BB4(2)
back_g,0x80066878,2,2,2,0x80066878(2);0x80068BB8(2)
back_r,0x8006687C,2,2,2,0x8006687C(2);0x80068BBC(2)
bootTimeOut,0x80014F4C,2,2,2,0x80014F4C(2);0x80015C48(2)
bs_curt,0x80045F14,2,1,1,0x80045F14(2)
buffer1,0x800255C8,2,1,1,0x800255C8(2)
buffer2,0x800255F0,2,1,1,0x800255F0(2)
c_disp,0x80016080,2,2,2,0x80016080(2);0x80016CD0(2)
c_draw,0x80016020,2,2,2,0x80016020(2);0x80016C74(2)
calc_chrome_uvs,0x800111AC,2,1,1,0x800111AC(2)
callback,0x80011E60,2,1,1,0x80011E60(2)
cb_read,0x80012608,2,1,1,0x80012608(2)
cd_setloc,0x8001270C,2,1,1,0x8001270C(2)
cdb,0x80020D00,2,2,2,0x80020D00(2);0x8003EC48(2)
centre_point,0x80012628,2,1,1,0x80012628(2)
changeFog,0x80065AA4,2,2,2,0x80065AA4(2);0x80067DC0(2)
changeMode,0x80101788,2,1,1,0x80101788(2)
changeParam,0x80101544,2,1,1,0x80101544(2)
changeTexture,0x80011328,2,1,1,0x80011328(2)
changeTmd,0x80065B78,2,2,2,0x80065B78(2);0x80067E80(2)
change_RGBS,0x800113BC,2,1,1,0x800113BC(2)
child_anim,0x80064A40,2,2,2,0x80064A40(2);0x80066F78(2)
child_balls,0x80064A38,2,2,2,0x80064A38(2);0x80066F70(2)
child_rcube,0x80064A40,2,2,2,0x80064A40(2);0x80066F78(2)
clut_pointer,0x8001EAE0,4,1,2,0x8001EAE0(4)
clutid,0x8001EAC4,4,1,2,0x8001EAC4(4)
cm,0x8001D658,2,1,1,0x8001D658(2)
cnt_mode,0x801232C4,2,1,1,0x801232C4(2)
col_b,0x80020C38,2,1,1,0x80020C38(2)
col_g,0x80020C1C,2,1,1,0x80020C1C(2)
col_r,0x80020C00,2,1,1,0x80020C00(2)
control_the_plate,0x80012164,4,1,2,0x80012164(4)
coord_init,0x80101BD8,4,3,4,0x80101BD8(4);0x80101B04(2);0x801020E4(2)
copy_matrix,0x80011494,2,1,1,0x80011494(2)
ctlbuf,0x80016098,2,2,2,0x80016098(2);0x80016CE4(2)
cube_def_pos,0x80065F58,2,2,2,0x80065F58(2);0x80068298(2)
cube_prims,0x8001D4A8,2,1,1,0x8001D4A8(2)
cube_rgbs,0x80016838,2,1,1,0x80016838(2)
cube_verts,0x800167F0,2,1,1,0x800167F0(2)
cube_vndx,0x8001685C,2,1,1,0x8001685C(2)
cur_ot,0x8001EAC8,4,1,2,0x8001EAC8(4)
cur_primlist,0x8001EAE4,4,1,2,0x8001EAE4(4)
d2_bcr,0x80014EE8,2,2,2,0x80014EE8(2);0x80015B70(2)
d2_chcr,0x80014EEC,2,2,2,0x80014EEC(2);0x80015B74(2)
d2_madr,0x80014EE4,2,2,2,0x80014EE4(2);0x80015B6C(2)
d6_bcr,0x80014EF4,2,2,2,0x80014EF4(2);0x80015B7C(2)
d6_chcr,0x80014EF8,2,2,2,0x80014EF8(2);0x80015B80(2)
d6_madr,0x80014EF0,2,2,2,0x80014EF0(2);0x80015B78(2)
d_pcr,0x80014EFC,2,2,2,0x80014EFC(2);0x80015B84(2)
data1,0x1F800004,4,1,2,0x1F800004(4)
data2,0x80017D80,2,2,2,0x80017D80(2);0x80018110(2)
data_ready_callback,0x8001A5A8,2,5,5,0x8001A5A8(2);0x8001A898(2);0x800203EC(2);0x80021A3C(2);0x80022830(2)
data_start_addr,0x8001BC78,2,4,4,0x8001BC78(2);0x8001BFB8(2);0x8001FF90(2);0x80020518(2)
datafile_read,0x80065D38,2,2,2,0x80065D38(2);0x80068058(2)
datafile_search,0x80065C7C,2,2,2,0x80065C7C(2);0x80067F98(2)
db,0x80025618,2,2,2,0x80025618(2);0x80045E10(2)
dc_cb,0x8004822C,2,1,1,0x8004822C(2)
dc_cr,0x80045764,2,1,1,0x80045764(2)
dc_type,0x80045F04,2,1,1,0x80045F04(2)
dc_y,0x800460F4,2,1,1,0x800460F4(2)
debounce1,0x8001E9B0,4,1,2,0x8001E9B0(4)
debounce2,0x8001E9B4,4,1,2,0x8001E9B4(4)
debounce3,0x8001E9B8,4,1,2,0x8001E9B8(4)
debug_cause,0x8002C270,2,5,5,0x8002C270(2);0x800317B4(2);0x80031DB8(2);0x800407C4(2);0x80042248(2)
dec_pt,0x80045D28,2,1,1,0x80045D28(2)
dec_used,0x80045F28,2,1,1,0x80045F28(2)
demo_ft3,0x800124E4,4,1,2,0x800124E4(4)
demo_ft4,0x800121F0,4,1,2,0x800121F0(4)
demo_gt3,0x80012618,4,1,2,0x80012618(4)
demo_gt4,0x8001234C,4,1,2,0x8001234C(4)
demo_type,0x8001E9C0,4,1,2,0x8001E9C0(4)
disp,0x8001EF50,2,1,1,0x8001EF50(2)
dmy,0x8001EAEC,4,1,2,0x8001EAEC(4)
do_demo,0x80011E7C,4,1,2,0x80011E7C(4)
do_user_input,0x80011F10,4,1,2,0x80011F10(4)
dq,0x80066B78,2,2,2,0x80066B78(2);0x80068EB8(2)
dqf,0x800860EC,2,2,2,0x800860EC(2);0x8008842C(2)
draw,0x8001EE98,2,1,1,0x8001EE98(2)
drawCubes,0x80064B6C,2,2,2,0x80064B6C(2);0x80067098(2)
draw_cube,0x80010784,2,1,1,0x80010784(2)
drenv1,0x801A0EB0,4,3,4,0x801A0EB0(4);0x801A0FB8(2);0x801A1438(2)
drenv2,0x801A0F10,4,3,4,0x801A0F10(4);0x801A1018(2);0x801A1498(2)
env1_init,0x80101ED8,4,3,4,0x80101ED8(4);0x80101E04(2);0x801023E4(2)
env2_init,0x80101F7C,4,3,4,0x80101F7C(4);0x80101EA8(2);0x80102488(2)
envrect1,0x801A4088,4,3,4,0x801A4088(4);0x801A4190(2);0x801B2440(2)
envrect2,0x801A4090,4,3,4,0x801A4090(4);0x801A4198(2);0x801B2448(2)
equal,0x800128A4,2,1,1,0x800128A4(2)
exit,0x80036134,2,2,2,0x80036134(2);0x80037760(2)
fIdA,0x8003EC9C,2,1,1,0x8003EC9C(2)
f_Auto,0x801220F4,2,1,1,0x801220F4(2)
f_Back,0x80121A94,4,3,4,0x80121A94(4);0x80121BA0(2);0x801220EC(2)
f_Black,0x801220F8,2,1,1,0x801220F8(2)
f_Mode,0x801220FC,2,1,1,0x801220FC(2)
f_Ripple,0x80122100,2,1,1,0x80122100(2)
f_Wave,0x801220F0,2,1,1,0x801220F0(2)
first,0x80014E44,2,2,2,0x80014E44(2);0x80015B30(2)
flg,0x8001EAE8,4,1,2,0x8001EAE8(4)
frame,0x8001EA7C,4,1,2,0x8001EA7C(4)
framecnt,0x8001EAF0,4,1,2,0x8001EAF0(4)
freeram_addr,0x8001EAD0,4,1,2,0x8001EAD0(4)
g3_normal,0x801029BC,4,3,4,0x801029BC(4);0x801028E8(2);0x80103014(2)
get_alarm,0x800139F8,2,2,2,0x800139F8(2);0x8001474C(2)
get_ce,0x800128C0,2,2,2,0x800128C0(2);0x800135EC(2)
get_cs,0x80012800,2,2,2,0x80012800(2);0x8001352C(2)
get_dx,0x80012A3C,2,2,2,0x80012A3C(2);0x80013768(2)
get_mem,0x8001277C,4,1,2,0x8001277C(4)
get_mode,0x800127B4,2,2,2,0x800127B4(2);0x800134E0(2)
get_ofs,0x80012980,2,2,2,0x80012980(2);0x800136AC(2)
get_tw,0x800129B8,2,2,2,0x800129B8(2);0x800136E4(2)
getintr,0x80011C14,2,1,1,0x80011C14(2)
gp0,0x80014EDC,2,2,2,0x80014EDC(2);0x80015B64(2)
gp1,0x80014EE0,2,2,2,0x80014EE0(2);0x80015B68(2)
gpu_param,0x800133F0,2,2,2,0x800133F0(2);0x80014128(2)
gte_init,0x801091F4,4,5,6,0x801091F4(4);0x80023330(2);0x80024950(2);0x801090F0(2);0x8010984C(2)
gte_rotate_z_matrix,0x801099B4,4,5,6,0x801099B4(4);0x80023B98(2);0x8002526C(2);0x801098B0(2);0x8010A00C(2)
head,0x800152E8,2,4,4,0x800152E8(2);0x80015458(2);0x80016D48(2);0x8001798C(2)
i,0x80018F40,2,1,1,0x80018F40(2)
icon,0x80010000,4,1,2,0x80010000(4)
initLight,0x800658CC,2,2,2,0x800658CC(2);0x80067C60(2)
initModelingData,0x800656E4,2,2,2,0x800656E4(2);0x80067A98(2)
initSystem,0x80065650,2,2,2,0x80065650(2);0x80067A10(2)
initTexture,0x8006571C,2,2,2,0x8006571C(2);0x80067AD0(2)
initView,0x8006581C,2,2,2,0x8006581C(2);0x80067BD0(2)
init_all,0x80101918,4,3,4,0x80101918(4);0x80101844(2);0x80101E28(2)
init_background,0x80011BCC,2,1,1,0x80011BCC(2)
init_cube,0x800106DC,2,1,1,0x800106DC(2)
init_lists,0x80011E00,4,1,2,0x80011E00(4)
init_ring_status,0x8001A7DC,2,5,5,0x8001A7DC(2);0x8001AAC8(2);0x80020620(2);0x80021C6C(2);0x80022A64(2)
init_system,0x80011C50,2,1,1,0x80011C50(2)
ivlc_dct_dc_size,0x800245F8,2,1,1,0x800245F8(2)
jt_init4,0x80102020,4,3,4,0x80102020(4);0x80101F4C(2);0x8010252C(2)
jtb,0x80014DD4,2,2,2,0x80014DD4(2);0x80015768(2)
jtbp,0x80014EBC,2,2,2,0x80014EBC(2);0x80015B44(2)
kMaxPrograms,0x80045F00,2,3,3,0x80045F00(2);0x800624F8(2);0x80064A80(2)
last_ot,0x8001EAD4,4,1,2,0x8001EAD4(4)
light_init,0x80101B04,4,3,4,0x80101B04(4);0x80101A30(2);0x80102010(2)
loadTIM,0x8001164C,2,1,1,0x8001164C(2)
loadTMD_GT3,0x80011740,2,1,1,0x80011740(2)
loadfile,0x800127A4,4,1,2,0x800127A4(4)
longjmp,0x80018A98,4,8,10,0x80018A98(4);0x80120F70(4);0x80017D20(2);0x80018154(2);0x8001C048(2);0x8001C664(2);0x8012107C(2);0x801215C8(2)
loop1,0x1F800000,4,1,2,0x1F800000(4)
loop2,0x80017D70,2,2,2,0x80017D70(2);0x800180F4(2)
m,0x8001EA80,4,1,2,0x8001EA80(4)
m_sin,0x80100D30,8,1,4,0x80100D30(8)
main,0x80100DD0,8,17,21,0x80100DD0(8);0x80011978(4);0x80010470(2);0x80010498(2);0x80010570(2);0x80010594(2);0x800107EC(2);0x80010808(2);0x80010AEC(2);0x80010B00(2);0x80010BD8(2);0x80010CEC(2);0x80010DD0(2);0x80010DF8(2);0x80010F6C(2);0x80010FA8(2);0x80018B84(2)
major_version,0x80018F1C,2,1,1,0x80018F1C(2)
math_err_point,0x801294CC,4,3,4,0x801294CC(4);0x801295D8(2);0x80129A54(2)
math_errno,0x801294C8,4,3,4,0x801294C8(4);0x801295D4(2);0x80129A50(2)
memchr,0x800188F8,4,8,10,0x800188F8(4);0x80107AE4(4);0x80012A50(2);0x80012A78(2);0x80012D04(2);0x80012D68(2);0x801079E0(2);0x8010813C(2)
memcpy,0x80018140,4,17,19,0x80018140(4);0x80107354(4);0x80013A7C(2);0x800147D0(2);0x80015928(2);0x8001605C(2);0x800164E0(2);0x80017094(2);0x80017108(2);0x80017374(2);0x80017408(2);0x8001A048(2);0x8002486C(2);0x800361A4(2);0x800377D0(2);0x80107250(2);0x801079AC(2)
memset,0x80018174,4,12,13,0x80018174(4);0x80012D10(2);0x800138FC(2);0x80013A98(2);0x80013AB0(2);0x80014804(2);0x80015938(2);0x8001606C(2);0x8001A058(2);0x8002487C(2);0x800361B4(2);0x800377E0(2)
menu_font,0x80036640,2,2,2,0x80036640(2);0x80038060(2)
minor_version,0x80018F1D,2,1,1,0x80018F1D(2)
mode,0x801231DC,2,1,1,0x801231DC(2)
model_init,0x80101DD0,4,3,4,0x80101DD0(4);0x80101CFC(2);0x801022DC(2)
moveCubes,0x80064D28,2,2,2,0x80064D28(2);0x80067264(2)
moveObjectByPad,0x801013A8,4,3,4,0x801013A8(4);0x801012D4(2);0x801018D0(2)
nobj,0x800872F0,2,2,2,0x800872F0(2);0x80089630(2)
normal_ok,0x80012818,2,1,1,0x80012818(2)
note2pitch,0x8001992C,2,2,2,0x8001992C(2);0x8001AA1C(2)
note2pitch2,0x800199E4,2,2,2,0x800199E4(2);0x8001AAE0(2)
objcoord,0x800860F0,2,2,2,0x800860F0(2);0x80088430(2)
object,0x801A1EC0,4,5,6,0x801A1EC0(4);0x80066888(2);0x80068BC8(2);0x801A1FC8(2);0x801A2278(2)
oldSp,0x80020CFC,2,1,1,0x80020CFC(2)
oldpad,0x80066880,2,2,2,0x80066880(2);0x80068BC0(2)
opz,0x80018F50,2,1,1,0x80018F50(2)
origin_x,0x8001E9C4,4,1,2,0x8001E9C4(4)
origin_y,0x8001E9C8,4,1,2,0x8001E9C8(4)
ot1,0x8001EAD8,4,1,2,0x8001EAD8(4)
ot2,0x8001EADC,4,4,6,0x8001EADC(4);0x801A4058(4);0x801A4160(2);0x801B2410(2)
otcnt,0x8001E994,4,1,2,0x8001E994(4)
out_packet,0x8012BB50,4,3,4,0x8012BB50(4);0x8012BC58(2);0x8012C0D8(2)
padd,0x8001EAF4,4,4,6,0x8001EAF4(4);0x801A4170(4);0x801A4278(2);0x801B2528(2)
padd2,0x801A5A80,4,3,4,0x801A5A80(4);0x801A5B88(2);0x801B3E38(2)
pageid,0x80018F41,2,1,1,0x80018F41(2)
played_size,0x8001E9F4,2,4,4,0x8001E9F4(2);0x8001EC84(2);0x800332E8(2);0x80033810(2)
pollintr,0x80011BDC,2,1,1,0x80011BDC(2)
pr0,0x801A4038,4,3,4,0x801A4038(4);0x801A4140(2);0x801B23F0(2)
pr1,0x801A4048,4,3,4,0x801A4048(4);0x801A4150(2);0x801B2400(2)
primlist1,0x8001EAF8,4,1,2,0x8001EAF8(4)
primlist2,0x8001EAFC,4,1,2,0x8001EAFC(4)
print_matrix,0x801088A0,4,5,6,0x801088A0(4);0x80022148(2);0x80023778(2);0x8010879C(2);0x80108EF8(2)
print_vector,0x80108910,4,5,6,0x80108910(4);0x800221B8(2);0x800237E8(2);0x8010880C(2);0x80108F68(2)
printf,0x80012328,4,18,21,0x80012328(4);0x800181D0(4);0x80107394(4);0x80010FCC(2);0x80011124(2);0x8001146C(2);0x80011668(2);0x80011CDC(2);0x800125DC(2);0x80012618(2);0x80015948(2);0x8001607C(2);0x8001A068(2);0x8002488C(2);0x800361D4(2);0x80037800(2);0x80107290(2);0x801079EC(2)
prnt,0x8001820C,4,8,10,0x8001820C(4);0x801073D4(4);0x80012364(2);0x80012368(2);0x80012618(2);0x80012658(2);0x801072D0(2);0x80107A2C(2)
pslt,0x801A5A50,4,5,6,0x801A5A50(4);0x800872F8(2);0x80089638(2);0x801A5B58(2);0x801B3E08(2)
putchar,0x80018948,4,10,12,0x80018948(4);0x80107C6C(4);0x80011778(2);0x800118D0(2);0x80012AA0(2);0x80012C00(2);0x80012D54(2);0x80012EF0(2);0x80107B68(2);0x801082C4(2)
puts,0x80018A0C,4,17,19,0x80018A0C(4);0x8011ED84(4);0x8001140C(2);0x80011728(2);0x80011880(2);0x800158F0(2);0x80016024(2);0x80017524(2);0x800179A8(2);0x80019334(2);0x80019478(2);0x8001A010(2);0x80024814(2);0x8003614C(2);0x80037778(2);0x8011EE90(2);0x8011F3DC(2)
qin,0x80014ED4,2,2,2,0x80014ED4(2);0x80015B5C(2)
qout,0x80014ED8,2,2,2,0x80014ED8(2);0x80015B60(2)
que,0x80016248,2,2,2,0x80016248(2);0x80016E8C(2)
r0,0x80122918,4,3,4,0x80122918(4);0x80122A24(2);0x80122DD4(2)
r1,0x80122B38,4,3,4,0x80122B38(4);0x80122C44(2);0x80122FD8(2)
rambase,0x80014E40,2,4,4,0x80014E40(2);0x800152C8(2);0x80015410(2);0x80015B2C(2)
rand,0x800122E8,4,3,4,0x800122E8(4);0x800361C4(2);0x800377F0(2)
rcos,0x80110F94,4,5,6,0x80110F94(4);0x80023D1C(2);0x800253F0(2);0x80110E90(2);0x801115EC(2)
rcossin_tbl,0x800197E4,4,7,9,0x800197E4(4);0x80123F20(4);0x8001BA70(2);0x800407CC(2);0x80042250(2);0x8012402C(2);0x801244A8(2)
rcsid,0x80014DA0,2,1,1,0x80014DA0(2)
readFile,0x80102374,4,3,4,0x80102374(4);0x801022A0(2);0x80102880(2)
reflect,0x801A4008,4,3,4,0x801A4008(4);0x801A4110(2);0x801B23C0(2)
refract,0x801A4010,4,3,4,0x801A4010(4);0x801A4118(2);0x801B23C8(2)
